key_id,year,tournament_name,stage_number,stage_name,group_name,position,team_id,team,team_code,played,wins,draws,losses,goals_for,goals_against,goal_difference,points,advanced,brazil,argentina,france,mexico,USA
453,2010,2010 FIFA Men's World Cup,1,group stage,Group E,3,T-22,Denmark,DNK,3,1,0,2,3,6,-3,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
454,2010,2010 FIFA Men's World Cup,1,group stage,Group E,4,T-11,Cameroon,CMR,3,0,0,3,2,5,-3,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
455,2010,2010 FIFA Men's World Cup,1,group stage,Group F,1,T-55,Paraguay,PRY,3,1,2,0,3,1,2,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
456,2010,2010 FIFA Men's World Cup,1,group stage,Group F,2,T-68,Slovakia,SVK,3,1,1,1,4,5,-1,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
457,2010,2010 FIFA Men's World Cup,1,group stage,Group F,3,T-49,New Zealand,NZL,3,0,3,0,2,2,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
458,2010,2010 FIFA Men's World Cup,1,group stage,Group F,4,T-41,Italy,ITA,3,0,2,1,4,5,-1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
459,2010,2010 FIFA Men's World Cup,1,group stage,Group G,1,T-09,Brazil,BRA,3,2,1,0,5,2,3,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
460,2010,2010 FIFA Men's World Cup,1,group stage,Group G,2,T-58,Portugal,PRT,3,1,2,0,7,0,7,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
461,2010,2010 FIFA Men's World Cup,1,group stage,Group G,3,T-42,Ivory Coast,CIV,3,1,1,1,4,3,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
462,2010,2010 FIFA Men's World Cup,1,group stage,Group G,4,T-51,North Korea,PRK,3,0,0,3,1,12,-11,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
463,2010,2010 FIFA Men's World Cup,1,group stage,Group H,1,T-73,Spain,ESP,3,2,0,1,4,2,2,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
464,2010,2010 FIFA Men's World Cup,1,group stage,Group H,2,T-13,Chile,CHL,3,2,0,1,3,2,1,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
465,2010,2010 FIFA Men's World Cup,1,group stage,Group H,3,T-75,Switzerland,CHE,3,1,1,1,1,1,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
466,2010,2010 FIFA Men's World Cup,1,group stage,Group H,4,T-35,Honduras,HND,3,0,1,2,0,3,-3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
467,2011,2011 FIFA Women's World Cup,1,group stage,Group A,1,T-31,Germany,DEU,3,3,0,0,7,3,4,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
468,2011,2011 FIFA Women's World Cup,1,group stage,Group A,2,T-30,France,FRA,3,2,0,1,7,4,3,6,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
469,2011,2011 FIFA Women's World Cup,1,group stage,Group A,3,T-50,Nigeria,NGA,3,1,0,2,1,2,-1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
470,2011,2011 FIFA Women's World Cup,1,group stage,Group A,4,T-12,Canada,CAN,3,0,0,3,1,7,-6,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
471,2011,2011 FIFA Women's World Cup,1,group stage,Group B,1,T-28,England,ENG,3,2,1,0,5,2,3,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
472,2011,2011 FIFA Women's World Cup,1,group stage,Group B,2,T-44,Japan,JPN,3,2,0,1,6,3,3,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
473,2011,2011 FIFA Women's World Cup,1,group stage,Group B,3,T-46,Mexico,MEX,3,0,2,1,3,7,-4,2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
474,2011,2011 FIFA Women's World Cup,1,group stage,Group B,4,T-49,New Zealand,NZL,3,0,1,2,4,6,-2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
475,2011,2011 FIFA Women's World Cup,1,group stage,Group C,1,T-74,Sweden,SWE,3,3,0,0,4,1,3,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
476,2011,2011 FIFA Women's World Cup,1,group stage,Group C,2,T-83,United States,USA,3,2,0,1,6,2,4,6,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
477,2011,2011 FIFA Women's World Cup,1,group stage,Group C,3,T-51,North Korea,PRK,3,0,1,2,0,3,-3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
478,2011,2011 FIFA Women's World Cup,1,group stage,Group C,4,T-16,Colombia,COL,3,0,1,2,0,4,-4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
479,2011,2011 FIFA Women's World Cup,1,group stage,Group D,1,T-09,Brazil,BRA,3,3,0,0,7,0,7,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
480,2011,2011 FIFA Women's World Cup,1,group stage,Group D,2,T-04,Australia,AUS,3,2,0,1,5,4,1,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
481,2011,2011 FIFA Women's World Cup,1,group stage,Group D,3,T-53,Norway,NOR,3,1,0,2,2,5,-3,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
482,2011,2011 FIFA Women's World Cup,1,group stage,Group D,4,T-29,Equatorial Guinea,GNQ,3,0,0,3,2,7,-5,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
483,2014,2014 FIFA Men's World Cup,1,group stage,Group A,1,T-09,Brazil,BRA,3,2,1,0,7,2,5,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
484,2014,2014 FIFA Men's World Cup,1,group stage,Group A,2,T-46,Mexico,MEX,3,2,1,0,4,1,3,7,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
485,2014,2014 FIFA Men's World Cup,1,group stage,Group A,3,T-18,Croatia,HRV,3,1,0,2,6,6,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
486,2014,2014 FIFA Men's World Cup,1,group stage,Group A,4,T-11,Cameroon,CMR,3,0,0,3,1,9,-8,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
487,2014,2014 FIFA Men's World Cup,1,group stage,Group B,1,T-48,Netherlands,NLD,3,3,0,0,10,3,7,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
488,2014,2014 FIFA Men's World Cup,1,group stage,Group B,2,T-13,Chile,CHL,3,2,0,1,5,3,2,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
489,2014,2014 FIFA Men's World Cup,1,group stage,Group B,3,T-73,Spain,ESP,3,1,0,2,4,7,-3,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
490,2014,2014 FIFA Men's World Cup,1,group stage,Group B,4,T-04,Australia,AUS,3,0,0,3,3,9,-6,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
491,2014,2014 FIFA Men's World Cup,1,group stage,Group C,1,T-16,Colombia,COL,3,3,0,0,9,2,7,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
492,2014,2014 FIFA Men's World Cup,1,group stage,Group C,2,T-33,Greece,GRC,3,1,1,1,2,4,-2,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
493,2014,2014 FIFA Men's World Cup,1,group stage,Group C,3,T-42,Ivory Coast,CIV,3,1,0,2,4,5,-1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
494,2014,2014 FIFA Men's World Cup,1,group stage,Group C,4,T-44,Japan,JPN,3,0,1,2,2,6,-4,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
495,2014,2014 FIFA Men's World Cup,1,group stage,Group D,1,T-17,Costa Rica,CRI,3,2,1,0,4,1,3,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
496,2014,2014 FIFA Men's World Cup,1,group stage,Group D,2,T-84,Uruguay,URY,3,2,0,1,4,4,0,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
497,2014,2014 FIFA Men's World Cup,1,group stage,Group D,3,T-41,Italy,ITA,3,1,0,2,2,3,-1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
498,2014,2014 FIFA Men's World Cup,1,group stage,Group D,4,T-28,England,ENG,3,0,1,2,2,4,-2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
499,2014,2014 FIFA Men's World Cup,1,group stage,Group E,1,T-30,France,FRA,3,2,1,0,8,2,6,7,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
500,2014,2014 FIFA Men's World Cup,1,group stage,Group E,2,T-75,Switzerland,CHE,3,2,0,1,7,6,1,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
501,2014,2014 FIFA Men's World Cup,1,group stage,Group E,3,T-25,Ecuador,ECU,3,1,1,1,3,3,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
502,2014,2014 FIFA Men's World Cup,1,group stage,Group E,4,T-35,Honduras,HND,3,0,0,3,1,8,-7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
503,2014,2014 FIFA Men's World Cup,1,group stage,Group F,1,T-03,Argentina,ARG,3,3,0,0,6,3,3,9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
504,2014,2014 FIFA Men's World Cup,1,group stage,Group F,2,T-50,Nigeria,NGA,3,1,1,1,3,3,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
505,2014,2014 FIFA Men's World Cup,1,group stage,Group F,3,T-08,Bosnia and Herzegovina,BIH,3,1,0,2,4,4,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
506,2014,2014 FIFA Men's World Cup,1,group stage,Group F,4,T-38,Iran,IRN,3,0,1,2,1,4,-3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
507,2014,2014 FIFA Men's World Cup,1,group stage,Group G,1,T-31,Germany,DEU,3,2,1,0,7,2,5,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
508,2014,2014 FIFA Men's World Cup,1,group stage,Group G,2,T-83,United States,USA,3,1,1,1,4,4,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
509,2014,2014 FIFA Men's World Cup,1,group stage,Group G,3,T-58,Portugal,PRT,3,1,1,1,4,7,-3,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
510,2014,2014 FIFA Men's World Cup,1,group stage,Group G,4,T-32,Ghana,GHA,3,0,1,2,4,6,-2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
511,2014,2014 FIFA Men's World Cup,1,group stage,Group H,1,T-06,Belgium,BEL,3,3,0,0,4,1,3,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
512,2014,2014 FIFA Men's World Cup,1,group stage,Group H,2,T-01,Algeria,DZA,3,1,1,1,6,5,1,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
513,2014,2014 FIFA Men's World Cup,1,group stage,Group H,3,T-62,Russia,RUS,3,0,2,1,2,3,-1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
514,2014,2014 FIFA Men's World Cup,1,group stage,Group H,4,T-71,South Korea,KOR,3,0,1,2,3,6,-3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
515,2015,2015 FIFA Women's World Cup,1,group stage,Group A,1,T-12,Canada,CAN,3,1,2,0,2,1,1,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
516,2015,2015 FIFA Women's World Cup,1,group stage,Group A,2,T-14,China,CHN,3,1,1,1,3,3,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
517,2015,2015 FIFA Women's World Cup,1,group stage,Group A,3,T-48,Netherlands,NLD,3,1,1,1,2,2,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
518,2015,2015 FIFA Women's World Cup,1,group stage,Group A,4,T-49,New Zealand,NZL,3,0,2,1,2,3,-1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
519,2015,2015 FIFA Women's World Cup,1,group stage,Group B,1,T-31,Germany,DEU,3,2,1,0,15,1,14,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
520,2015,2015 FIFA Women's World Cup,1,group stage,Group B,2,T-53,Norway,NOR,3,2,1,0,8,2,6,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
521,2015,2015 FIFA Women's World Cup,1,group stage,Group B,3,T-76,Thailand,THA,3,1,0,2,3,10,-7,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
522,2015,2015 FIFA Women's World Cup,1,group stage,Group B,4,T-42,Ivory Coast,CIV,3,0,0,3,3,16,-13,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
523,2015,2015 FIFA Women's World Cup,1,group stage,Group C,1,T-44,Japan,JPN,3,3,0,0,4,1,3,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
524,2015,2015 FIFA Women's World Cup,1,group stage,Group C,2,T-11,Cameroon,CMR,3,2,0,1,9,3,6,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
525,2015,2015 FIFA Women's World Cup,1,group stage,Group C,3,T-75,Switzerland,CHE,3,1,0,2,11,4,7,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
526,2015,2015 FIFA Women's World Cup,1,group stage,Group C,4,T-25,Ecuador,ECU,3,0,0,3,1,17,-16,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
527,2015,2015 FIFA Women's World Cup,1,group stage,Group D,1,T-83,United States,USA,3,2,1,0,4,1,3,7,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
528,2015,2015 FIFA Women's World Cup,1,group stage,Group D,2,T-04,Australia,AUS,3,1,1,1,4,4,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
529,2015,2015 FIFA Women's World Cup,1,group stage,Group D,3,T-74,Sweden,SWE,3,0,3,0,4,4,0,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
530,2015,2015 FIFA Women's World Cup,1,group stage,Group D,4,T-50,Nigeria,NGA,3,0,1,2,3,6,-3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
531,2015,2015 FIFA Women's World Cup,1,group stage,Group E,1,T-09,Brazil,BRA,3,3,0,0,4,0,4,9,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
532,2015,2015 FIFA Women's World Cup,1,group stage,Group E,2,T-71,South Korea,KOR,3,1,1,1,4,5,-1,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
533,2015,2015 FIFA Women's World Cup,1,group stage,Group E,3,T-17,Costa Rica,CRI,3,0,2,1,3,4,-1,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
534,2015,2015 FIFA Women's World Cup,1,group stage,Group E,4,T-73,Spain,ESP,3,0,1,2,2,4,-2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
535,2015,2015 FIFA Women's World Cup,1,group stage,Group F,1,T-30,France,FRA,3,2,0,1,6,2,4,6,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
536,2015,2015 FIFA Women's World Cup,1,group stage,Group F,2,T-28,England,ENG,3,2,0,1,4,3,1,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
537,2015,2015 FIFA Women's World Cup,1,group stage,Group F,3,T-16,Colombia,COL,3,1,1,1,4,3,1,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
538,2015,2015 FIFA Women's World Cup,1,group stage,Group F,4,T-46,Mexico,MEX,3,0,1,2,2,8,-6,1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
539,2018,2018 FIFA Men's World Cup,1,group stage,Group A,1,T-84,Uruguay,URY,3,3,0,0,5,0,5,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
540,2018,2018 FIFA Men's World Cup,1,group stage,Group A,2,T-62,Russia,RUS,3,2,0,1,8,4,4,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
541,2018,2018 FIFA Men's World Cup,1,group stage,Group A,3,T-63,Saudi Arabia,SAU,3,1,0,2,2,7,-5,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
542,2018,2018 FIFA Men's World Cup,1,group stage,Group A,4,T-26,Egypt,EGY,3,0,0,3,2,6,-4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
543,2018,2018 FIFA Men's World Cup,1,group stage,Group B,1,T-73,Spain,ESP,3,1,2,0,6,5,1,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
544,2018,2018 FIFA Men's World Cup,1,group stage,Group B,2,T-58,Portugal,PRT,3,1,2,0,5,4,1,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
545,2018,2018 FIFA Men's World Cup,1,group stage,Group B,3,T-38,Iran,IRN,3,1,1,1,2,2,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
546,2018,2018 FIFA Men's World Cup,1,group stage,Group B,4,T-47,Morocco,MAR,3,0,1,2,2,4,-2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
547,2018,2018 FIFA Men's World Cup,1,group stage,Group C,1,T-30,France,FRA,3,2,1,0,3,1,2,7,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
548,2018,2018 FIFA Men's World Cup,1,group stage,Group C,2,T-22,Denmark,DNK,3,1,2,0,2,1,1,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
549,2018,2018 FIFA Men's World Cup,1,group stage,Group C,3,T-56,Peru,PER,3,1,0,2,2,2,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
550,2018,2018 FIFA Men's World Cup,1,group stage,Group C,4,T-04,Australia,AUS,3,0,1,2,2,5,-3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
551,2018,2018 FIFA Men's World Cup,1,group stage,Group D,1,T-18,Croatia,HRV,3,3,0,0,7,1,6,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
552,2018,2018 FIFA Men's World Cup,1,group stage,Group D,2,T-03,Argentina,ARG,3,1,1,1,3,5,-2,4,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
553,2018,2018 FIFA Men's World Cup,1,group stage,Group D,3,T-50,Nigeria,NGA,3,1,0,2,3,4,-1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
554,2018,2018 FIFA Men's World Cup,1,group stage,Group D,4,T-37,Iceland,ISL,3,0,1,2,2,5,-3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
555,2018,2018 FIFA Men's World Cup,1,group stage,Group E,1,T-09,Brazil,BRA,3,2,1,0,5,1,4,7,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
556,2018,2018 FIFA Men's World Cup,1,group stage,Group E,2,T-75,Switzerland,CHE,3,1,2,0,5,4,1,5,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
557,2018,2018 FIFA Men's World Cup,1,group stage,Group E,3,T-66,Serbia,SRB,3,1,0,2,2,4,-2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
558,2018,2018 FIFA Men's World Cup,1,group stage,Group E,4,T-17,Costa Rica,CRI,3,0,1,2,2,5,-3,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
559,2018,2018 FIFA Men's World Cup,1,group stage,Group F,1,T-74,Sweden,SWE,3,2,0,1,5,2,3,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
560,2018,2018 FIFA Men's World Cup,1,group stage,Group F,2,T-46,Mexico,MEX,3,2,0,1,3,4,-1,6,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE
561,2018,2018 FIFA Men's World Cup,1,group stage,Group F,3,T-71,South Korea,KOR,3,1,0,2,3,3,0,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
562,2018,2018 FIFA Men's World Cup,1,group stage,Group F,4,T-31,Germany,DEU,3,1,0,2,2,4,-2,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
563,2018,2018 FIFA Men's World Cup,1,group stage,Group G,1,T-06,Belgium,BEL,3,3,0,0,9,2,7,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
564,2018,2018 FIFA Men's World Cup,1,group stage,Group G,2,T-28,England,ENG,3,2,0,1,8,3,5,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
565,2018,2018 FIFA Men's World Cup,1,group stage,Group G,3,T-79,Tunisia,TUN,3,1,0,2,5,8,-3,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
566,2018,2018 FIFA Men's World Cup,1,group stage,Group G,4,T-54,Panama,PAN,3,0,0,3,2,11,-9,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
567,2018,2018 FIFA Men's World Cup,1,group stage,Group H,1,T-16,Colombia,COL,3,2,0,1,5,2,3,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
568,2018,2018 FIFA Men's World Cup,1,group stage,Group H,2,T-44,Japan,JPN,3,1,1,1,4,4,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
569,2018,2018 FIFA Men's World Cup,1,group stage,Group H,3,T-65,Senegal,SEN,3,1,1,1,4,4,0,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
570,2018,2018 FIFA Men's World Cup,1,group stage,Group H,4,T-57,Poland,POL,3,1,0,2,2,5,-3,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
571,2019,2019 FIFA Women's World Cup,1,group stage,Group A,1,T-30,France,FRA,3,3,0,0,7,1,6,9,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE
572,2019,2019 FIFA Women's World Cup,1,group stage,Group A,2,T-53,Norway,NOR,3,2,0,1,6,3,3,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
573,2019,2019 FIFA Women's World Cup,1,group stage,Group A,3,T-50,Nigeria,NGA,3,1,0,2,2,4,-2,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
574,2019,2019 FIFA Women's World Cup,1,group stage,Group A,4,T-71,South Korea,KOR,3,0,0,3,1,8,-7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
575,2019,2019 FIFA Women's World Cup,1,group stage,Group B,1,T-31,Germany,DEU,3,3,0,0,6,0,6,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
576,2019,2019 FIFA Women's World Cup,1,group stage,Group B,2,T-73,Spain,ESP,3,1,1,1,3,2,1,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
577,2019,2019 FIFA Women's World Cup,1,group stage,Group B,3,T-14,China,CHN,3,1,1,1,1,1,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
578,2019,2019 FIFA Women's World Cup,1,group stage,Group B,4,T-70,South Africa,ZAF,3,0,0,3,1,8,-7,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
579,2019,2019 FIFA Women's World Cup,1,group stage,Group C,1,T-41,Italy,ITA,3,2,0,1,7,2,5,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
580,2019,2019 FIFA Women's World Cup,1,group stage,Group C,2,T-04,Australia,AUS,3,2,0,1,8,5,3,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
581,2019,2019 FIFA Women's World Cup,1,group stage,Group C,3,T-09,Brazil,BRA,3,2,0,1,6,3,3,6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE
582,2019,2019 FIFA Women's World Cup,1,group stage,Group C,4,T-43,Jamaica,JAM,3,0,0,3,1,12,-11,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
583,2019,2019 FIFA Women's World Cup,1,group stage,Group D,1,T-28,England,ENG,3,3,0,0,5,1,4,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
584,2019,2019 FIFA Women's World Cup,1,group stage,Group D,2,T-44,Japan,JPN,3,1,1,1,2,3,-1,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
585,2019,2019 FIFA Women's World Cup,1,group stage,Group D,3,T-03,Argentina,ARG,3,0,2,1,3,4,-1,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
586,2019,2019 FIFA Women's World Cup,1,group stage,Group D,4,T-64,Scotland,SCO,3,0,1,2,5,7,-2,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
587,2019,2019 FIFA Women's World Cup,1,group stage,Group E,1,T-48,Netherlands,NLD,3,3,0,0,6,2,4,9,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
588,2019,2019 FIFA Women's World Cup,1,group stage,Group E,2,T-12,Canada,CAN,3,2,0,1,4,2,2,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
589,2019,2019 FIFA Women's World Cup,1,group stage,Group E,3,T-11,Cameroon,CMR,3,1,0,2,3,5,-2,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
590,2019,2019 FIFA Women's World Cup,1,group stage,Group E,4,T-49,New Zealand,NZL,3,0,0,3,1,5,-4,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
591,2019,2019 FIFA Women's World Cup,1,group stage,Group F,1,T-83,United States,USA,3,3,0,0,18,0,18,9,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
592,2019,2019 FIFA Women's World Cup,1,group stage,Group F,2,T-74,Sweden,SWE,3,2,0,1,7,3,4,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
593,2019,2019 FIFA Women's World Cup,1,group stage,Group F,3,T-13,Chile,CHL,3,1,0,2,2,5,-3,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
594,2019,2019 FIFA Women's World Cup,1,group stage,Group F,4,T-76,Thailand,THA,3,0,0,3,1,20,-19,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
595,2022,2022 FIFA Men's World Cup,1,group stage,Group A,1,T-48,Netherlands,NLD,3,2,1,0,5,1,4,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
596,2022,2022 FIFA Men's World Cup,1,group stage,Group A,2,T-65,Senegal,SEN,3,2,0,1,5,4,1,6,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
597,2022,2022 FIFA Men's World Cup,1,group stage,Group A,3,T-25,Ecuador,ECU,3,1,1,1,4,3,1,4,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
598,2022,2022 FIFA Men's World Cup,1,group stage,Group A,4,T-59,Qatar,QAT,3,0,0,3,1,7,-6,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
599,2022,2022 FIFA Men's World Cup,1,group stage,Group B,1,T-28,England,ENG,3,2,1,0,9,2,7,7,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
600,2022,2022 FIFA Men's World Cup,1,group stage,Group B,2,T-83,United States,USA,3,1,2,0,2,1,1,5,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
601,2022,2022 FIFA Men's World Cup,1,group stage,Group B,3,T-38,Iran,IRN,3,1,0,2,4,7,-3,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
602,2022,2022 FIFA Men's World Cup,1,group stage,Group B,4,T-85,Wales,WAL,3,0,1,2,1,6,-5,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
603,2022,2022 FIFA Men's World Cup,1,group stage,Group C,1,T-03,Argentina,ARG,3,2,0,1,5,2,3,6,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
604,2022,2022 FIFA Men's World Cup,1,group stage,Group C,2,T-57,Poland,POL,3,1,1,1,2,2,0,4,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
