height,weight,scars,color,lost_teeth,lifespan,birth_year,spikes
47.72071051,12.29381419,5,blue,15,1035,935,spikes
39.54250031,10.3740423,5,green,36,1408,936,without
38.5726043,10.33545999,12,red,28,1554,938,spikes
48.9434715,12.2984921,10,blue,36,1632,945,without
58.32900382,15.17055556,0,red,18,839,949,without
44.17175548,11.29237903,16,blue,27,1704,949,without
46.12528136,15.84114912,25,green,12,1723,951,without
59.63989144,15.04333167,13,red,32,1662,956,spikes
50.92885532,16.77957649,3,blue,2,658,957,without
73.50984572,18.72196717,34,green,24,2351,957,without
53.43855451,13.36178096,4,red,34,1367,963,spikes
60.61987839,15.33257066,0,blue,17,875,964,spikes
50.91726192,14.34615119,13,blue,21,1444,967,without
51.14457959,14.97936142,18,red,35,1918,967,spikes
39.30971928,10.00257391,6,blue,33,1399,968,without
42.42827872,13.89602001,21,red,37,2099,971,spikes
48.37567,14.54980293,4,red,10,846,972,spikes
47.22002252,12.04768633,4,blue,17,987,978,without
44.22248305,11.82677601,14,blue,7,1221,980,without
44.46275704,11.1406508,4,red,29,1250,980,spikes
42.37129444,11.60883855,9,blue,11,1066,983,spikes
58.96433265,15.20127833,8,red,39,1620,984,without
49.34591952,12.68571133,8,red,7,943,987,spikes
59.22610934,15.47150512,9,red,17,1201,990,spikes
41.5109692,10.74024657,7,red,14,1068,991,spikes
29.94389943,7.524046658,1,green,17,895,992,without
46.31616558,14.73058514,3,blue,6,716,999,without
59.55441855,15.65736683,21,red,25,1866,1001,spikes
38.9617269,9.932316558,2,green,38,1349,1002,without
53.99679392,14.50388756,44,blue,38,3042,1003,without
59.10155501,16.26667284,12,red,26,1496,1004,spikes
49.22036078,13.32088612,4,red,13,949,1005,without
48.88521265,12.63556363,12,blue,8,1157,1005,without
51.2703028,13.98614413,4,blue,18,1041,1006,spikes
49.69666948,12.7815428,51,green,23,3045,1006,without
46.95602572,14.85368899,6,red,9,931,1008,spikes
50.22828657,12.63337987,5,red,13,957,1008,without
44.72890568,11.63946461,18,red,38,1957,1016,without
53.332143,13.62029794,4,green,5,764,1020,without
54.37931827,14.39967129,1,red,6,680,1022,spikes
66.68506649,17.3078575,34,green,11,2061,1023,without
59.0944721,15.42591813,6,green,15,1030,1024,without
51.89061517,13.1488598,7,green,3,829,1026,without
39.4235783,10.35263319,8,blue,19,1215,1027,without
55.19470429,13.98001985,2,blue,38,1359,1028,without
58.32675837,15.36223934,0,blue,2,535,1029,without
50.28815478,14.80503483,26,blue,33,2212,1030,without
45.89121314,11.52175564,12,blue,6,1097,1031,without
49.1159175,12.33177653,4,red,27,1211,1031,spikes
58.98381382,15.07429704,8,red,5,909,1032,spikes
43.39716629,11.88805514,25,red,31,2081,1035,spikes
45.40055417,11.95732019,22,red,40,2153,1038,spikes
40.31946309,11.87208492,30,green,24,2169,1038,without
43.67328879,11.2346127,14,red,4,1143,1039,without
66.69096071,16.98841444,2,red,13,847,1045,spikes
53.00171913,13.55845527,31,blue,23,2218,1046,spikes
36.03099555,11.19976903,3,red,4,719,1051,spikes
51.08103601,14.10164071,6,blue,20,1139,1054,spikes
66.28403708,17.06021027,4,blue,7,806,1055,without
64.04937543,16.40589086,1,green,35,1273,1062,without
51.07711162,14.76929352,10,red,7,1030,1065,spikes
45.92636461,12.51196429,6,blue,32,1359,1068,without
51.06363062,13.87445823,5,blue,27,1220,1072,without
60.47560134,15.7667899,11,blue,6,1063,1073,without
50.84805199,13.55600729,0,red,24,1005,1074,without
52.30017854,13.47940081,9,green,3,946,1076,without
47.54075358,12.58373747,5,red,3,731,1080,spikes
47.9017235,12.94353099,4,red,17,997,1080,spikes
44.47328091,11.58593626,19,green,21,1682,1081,without
62.96649867,17.10504953,7,red,26,1274,1082,spikes
41.47212891,11.03399956,8,blue,35,1517,1086,spikes
54.36002463,14.30776496,17,green,30,1732,1086,without
41.7384503,15.05247157,9,green,2,884,1088,without
54.46424022,13.63120838,1,green,30,1129,1089,without
46.23545449,11.88842804,6,blue,25,1245,1091,spikes
56.52678372,14.73918945,1,red,11,735,1092,spikes
50.70449735,12.90960629,6,blue,12,1009,1092,spikes
49.04418725,16.0138515,30,blue,35,2396,1092,spikes
43.81588076,13.41162906,20,red,22,1714,1093,spikes
60.11343751,15.1554133,0,red,9,709,1099,without
44.89128338,11.49359544,26,red,10,1769,1099,spikes
37.1139317,12.00625035,15,green,39,1903,1100,without
51.15359047,13.11094438,47,blue,36,3105,1103,spikes
42.41393082,11.30508653,13,green,32,1681,1105,without
51.463349,13.50280551,7,blue,12,990,1109,without
42.09899302,11.19288915,1,red,34,1245,1109,spikes
51.40340876,15.99906684,8,red,22,1246,1110,spikes
37.91494164,10.57654008,23,red,3,1496,1112,spikes
48.74428008,12.20508684,10,blue,26,1409,1114,spikes
64.6386098,17.80823115,6,green,7,897,1117,without
52.13699636,14.55939049,5,green,15,989,1117,without
48.75749351,12.23073066,3,red,12,833,1122,spikes
51.84088936,13.0890737,21,blue,38,2089,1122,without
46.05366582,11.85751323,1,red,39,1320,1123,spikes
47.72765426,12.04581113,0,green,16,812,1127,without
51.66584695,13.42451688,7,red,31,1411,1127,without
52.44366634,13.7316283,10,red,40,1680,1131,without
36.86346434,10.3617126,21,blue,24,1808,1131,without
54.82505603,14.62164301,23,red,34,2115,1133,spikes
49.61118578,12.83589739,8,red,26,1360,1135,spikes
44.57742328,11.29404543,13,red,37,1775,1137,spikes
42.10444536,11.05693441,10,red,27,1446,1138,without
38.94329585,10.49963241,21,green,27,1858,1139,without
44.79856744,11.57512788,4,red,12,910,1142,spikes
42.5065823,11.01435598,17,blue,19,1557,1146,spikes
44.34905471,11.15943061,0,blue,9,693,1147,spikes
45.15423556,11.77466161,19,red,24,1729,1147,spikes
43.80241659,11.17998828,9,red,2,883,1148,spikes
53.93265447,13.53203781,1,green,24,1050,1149,without
48.44979718,12.51663404,13,red,23,1495,1149,spikes
54.83827385,15.18267795,15,blue,21,1537,1149,without
45.75395093,12.03250612,15,red,30,1718,1149,without
55.67590428,14.02908078,5,blue,39,1478,1156,spikes
52.79956937,13.78988641,29,red,31,2248,1157,spikes
51.46985838,13.34118675,9,red,25,1351,1158,spikes
51.3439268,12.85824616,1,blue,30,1130,1159,spikes
58.69345494,16.04047218,4,blue,33,1329,1159,without
47.72001739,14.0649905,4,green,23,1134,1161,without
47.04928976,11.93031841,2,red,15,874,1163,spikes
51.50804218,15.94579122,8,blue,21,1248,1164,without
52.58587918,14.64609662,9,blue,3,919,1166,spikes
42.52448521,13.47088392,8,blue,30,1451,1166,without
42.18921864,13.55208107,8,red,14,1107,1173,spikes
56.55916143,14.45251756,29,green,1,1658,1173,without
62.62324506,17.82527263,5,blue,11,920,1177,without
47.54250008,12.25321386,12,red,40,1791,1179,spikes
60.89470942,15.79523769,9,blue,12,1091,1182,spikes
65.77443562,16.46162568,14,red,33,1727,1182,spikes
41.83432139,11.568464,4,blue,12,891,1183,spikes
44.3348476,15.46498488,3,red,6,708,1184,spikes
52.48271434,13.85365757,13,red,39,1787,1187,spikes
54.93093685,14.55229319,24,red,28,1999,1187,spikes
55.84117156,14.38785528,4,green,8,792,1188,without
41.13451696,11.83939355,5,red,13,971,1199,without
47.31737673,12.229794,10,green,6,1058,1202,without
52.64307446,13.69019088,0,red,36,1205,1203,without
49.78910081,13.68234517,47,red,16,2706,1203,spikes
46.34794881,11.75979736,4,red,7,830,1204,spikes
66.45205647,17.71400011,51,green,14,2838,1206,without
46.03007792,11.93365379,2,red,20,982,1209,spikes
50.54801374,13.69445902,5,red,4,743,1212,spikes
45.14694592,11.81624582,2,green,12,803,1212,without
45.18751161,12.15034759,53,green,8,2761,1215,without
46.35023378,11.92794848,9,red,20,1263,1217,without
55.79353443,15.14790929,26,red,0,1531,1217,spikes
58.97057599,15.3518043,11,red,21,1386,1219,spikes
54.62180471,13.99900148,0,green,5,580,1220,without
47.04466915,12.13410335,3,green,17,958,1220,without
47.64562265,12.19162842,11,red,7,1078,1226,without
45.95896242,12.18002093,9,red,25,1320,1230,without
48.00297043,12.49792595,9,blue,30,1449,1230,without
48.21975146,12.61246669,2,red,6,702,1232,without
54.36591458,14.88501483,14,red,13,1306,1233,spikes
44.19540167,12.10898642,6,red,1,783,1234,spikes
54.44761385,13.75347999,4,red,32,1304,1234,spikes
50.11830265,14.97456225,8,red,9,1020,1235,spikes
57.60624642,15.07212751,6,blue,16,1059,1235,spikes
58.58139927,14.66113839,19,red,13,1518,1235,spikes
48.56940873,14.26640132,0,green,16,810,1236,without
43.67222235,12.86498094,13,red,10,1236,1236,spikes
43.6971174,11.29941072,15,blue,6,1212,1237,spikes
53.98061507,14.75549003,2,blue,13,831,1242,spikes
55.9853936,15.58077873,3,blue,15,928,1242,spikes
39.90317538,10.50159512,7,red,29,1370,1243,spikes
44.21197814,11.37497587,27,blue,29,2145,1243,without
37.52386085,11.2646676,0,blue,0,511,1245,without
44.72688091,11.33202156,8,red,14,1099,1246,spikes
42.36633106,11.58953645,5,blue,39,1499,1256,spikes
50.87554685,12.7572295,5,red,3,751,1260,spikes
46.20864791,11.80092867,2,red,26,1090,1261,spikes
48.41611667,12.32692994,11,red,13,1207,1262,without
61.75194621,15.82525085,0,red,7,632,1265,spikes
37.66402783,11.20272267,3,blue,9,761,1272,without
60.61894959,16.64769802,34,red,13,2114,1272,spikes
42.12865578,11.05808564,2,red,31,1231,1274,spikes
50.02833419,13.99528997,24,red,32,2092,1274,without
54.29649552,13.58614165,3,red,12,853,1276,spikes
49.14726555,12.4279858,50,red,13,2754,1279,without
48.44241239,12.3787712,3,blue,16,950,1280,spikes
62.63019856,16.90220545,0,red,26,999,1281,spikes
46.90876546,12.25802666,1,blue,16,832,1282,without
53.87226139,13.68565094,2,red,35,1263,1282,spikes
43.6944942,10.93699814,2,green,3,658,1283,without
59.70455573,15.00055061,6,red,12,1019,1283,spikes
59.01209444,15.11394622,5,blue,33,1337,1288,without
47.37019716,12.39510437,26,red,7,1664,1288,spikes
38.83283581,11.79038099,2,red,6,712,1296,without
46.09693009,12.51794842,19,red,28,1811,1296,without
41.04725973,10.41087873,5,red,14,969,1297,spikes
51.82709637,13.15780725,25,green,18,1882,1297,without
42.74151668,12.89358319,24,green,31,2058,1297,without
41.77635693,11.7790758,22,blue,0,1375,1298,without
48.70413904,12.26600244,9,red,32,1489,1299,without
36.42166908,10.09021869,7,red,1,799,1301,spikes
44.99033149,11.66617202,24,green,13,1686,1304,without
53.65379783,13.5420062,44,blue,32,2898,1305,spikes
56.72387161,14.84412251,17,red,31,1806,1306,spikes
63.40601065,16.17636634,32,red,14,2069,1310,spikes
58.95869801,15.43265591,5,green,26,1248,1311,without
41.65907668,13.74003633,10,green,34,1555,1312,without
52.50958643,14.03957942,5,red,17,1037,1316,spikes
47.01385815,13.73814025,25,red,1,1506,1316,spikes
56.83081538,14.61829088,45,red,16,2596,1319,spikes
51.14939048,14.61670487,5,red,14,997,1321,spikes
44.88855464,11.83871606,1,red,22,979,1322,without
52.96506332,13.93167275,4,red,38,1424,1323,spikes
53.34817522,13.52478585,0,red,10,688,1324,spikes
43.64400723,11.96812387,12,red,26,1493,1324,spikes
60.42517448,16.93943107,6,blue,18,1091,1326,without
45.36958276,11.75725683,9,red,11,1107,1326,without
52.78253827,14.21080979,1,red,5,613,1330,spikes
41.90793887,12.35279439,9,green,26,1379,1331,without
51.38684288,13.89218479,1,green,19,952,1335,without
48.45134475,12.87806121,13,blue,18,1390,1336,without
53.95728618,13.98142698,6,black,38,1527,1338,spikes
51.2859268,12.97363954,2,blue,30,1163,1342,without
58.5613744,15.82853522,14,green,23,1517,1348,without
49.60931069,13.35831297,15,red,33,1763,1351,spikes
54.48088796,13.87270589,1,blue,3,604,1352,without
43.57030728,13.07291721,4,red,21,1091,1358,spikes
51.64905564,13.68638879,14,red,4,1121,1361,spikes
53.95312522,14.92182451,4,green,29,1255,1371,without
62.39551425,15.90135917,9,blue,3,904,1372,spikes
57.3810654,16.54800126,8,red,22,1254,1373,without
49.1595685,12.43849633,13,red,27,1536,1374,spikes
59.12842148,15.4648977,8,red,10,1009,1375,spikes
33.40669285,10.7105235,2,blue,26,1119,1375,spikes
48.10739216,12.39337694,3,blue,27,1165,1381,without
40.5396349,11.30029489,19,green,25,1747,1382,without
42.36159114,10.82001655,10,red,12,1132,1384,without
48.54023161,12.78072859,19,blue,15,1614,1384,without
37.68916125,10.22053017,4,blue,5,768,1386,without
49.49146967,13.98775786,9,red,1,881,1386,without
38.61750913,9.804823129,0,green,33,1182,1390,without
34.36168295,9.165984304,16,red,22,1548,1390,spikes
47.99184271,12.88675709,30,red,25,2224,1390,without
42.75294602,11.05780837,22,red,29,1959,1396,without
54.26391325,15.02995267,14,blue,38,1843,1397,without
54.70927834,14.87008861,3,red,21,1058,1400,spikes
51.1536967,14.079049,11,red,29,1498,1400,spikes
56.96620585,14.82292643,3,red,25,1096,1403,spikes
48.86428737,12.80814992,1,red,11,779,1405,spikes
49.5215255,14.23565639,7,red,31,1356,1406,spikes
59.21150414,15.47499043,25,blue,3,1555,1406,without
41.37447685,11.60290706,1,blue,5,634,1408,spikes
61.33125213,15.34755508,3,green,16,941,1411,without
59.99182253,15.57745056,20,blue,34,2010,1413,without
56.62665865,15.01188143,27,blue,39,2343,1413,without
58.26712635,14.95157358,18,black,38,1989,1415,spikes
31.87173671,8.047552277,1,blue,18,894,1416,without
41.07692033,11.03658007,11,red,13,1186,1418,spikes
46.91429726,11.7758753,3,blue,33,1279,1421,spikes
39.86143256,11.766984,5,red,30,1282,1423,spikes
43.30581717,12.38689067,17,red,26,1726,1425,spikes
48.80919424,14.43598823,2,blue,1,602,1426,spikes
44.13438347,11.72634651,24,red,38,2212,1428,without
51.79194255,13.54914896,2,blue,39,1382,1429,spikes
43.40264332,10.964525,2,red,12,804,1431,without
56.52545243,14.30976394,8,green,31,1436,1431,without
45.55930427,11.60927243,16,blue,34,1790,1433,spikes
44.0645383,11.68522071,45,blue,14,2597,1437,spikes
44.93611877,11.86100273,19,green,3,1370,1438,without
51.98403027,13.30838858,9,red,20,1254,1439,spikes
51.72900826,13.16651028,1,blue,6,646,1442,without
41.18300247,11.09221448,6,green,17,1100,1443,without
48.81511183,12.50551339,37,red,16,2309,1443,spikes
38.56356352,10.22401959,1,green,14,864,1444,without
53.41595643,13.79337131,25,red,14,1777,1444,without
45.20974261,12.84180056,8,green,15,1123,1452,without
53.49930453,16.7437933,19,blue,1,1286,1452,without
58.10039738,14.64351749,1,red,8,663,1455,without
53.20571354,15.0124443,28,red,24,2074,1456,without
57.31986648,14.43251722,0,red,13,731,1460,spikes
40.58046342,10.77979942,5,red,34,1372,1466,spikes
48.07854401,12.02414654,1,blue,22,1034,1467,without
48.49006709,12.33995868,10,red,26,1453,1468,spikes
51.51225228,13.2941998,10,green,39,1702,1468,without
46.55759608,11.68007869,3,blue,6,738,1472,spikes
41.54345467,10.86764043,19,red,39,1983,1472,spikes
64.36536231,18.34586163,2,red,19,946,1473,without
56.90735683,15.94926052,20,red,22,1747,1473,spikes
43.84261717,11.22021601,8,green,16,1131,1474,without
40.22712191,10.67328478,11,red,12,1188,1476,spikes
45.17496436,11.33297914,13,blue,14,1295,1477,spikes
36.99493113,11.71254775,15,red,29,1690,1477,without
51.04744556,12.94306791,20,red,13,1530,1480,without
56.53491761,14.44950583,19,blue,37,1985,1481,spikes
53.68978842,13.77399448,4,red,11,890,1483,spikes
37.49524032,11.90586633,8,green,25,1338,1483,without
59.76795917,15.90573943,13,red,25,1527,1484,spikes
53.375814,13.99834788,0,red,19,883,1489,spikes
51.01414105,13.30710443,9,green,39,1653,1489,without
62.20597473,17.67688989,3,blue,19,1011,1492,without
45.62852035,11.64985385,1,red,25,1051,1492,spikes
55.70264356,15.53188353,12,red,39,1776,1492,without
46.67566798,12.62699724,5,green,14,979,1493,without
52.93185686,14.37514676,15,blue,30,1697,1493,without
53.24475504,13.98855433,5,red,14,953,1497,without
54.14804231,14.67790247,4,green,5,795,1498,without
52.01060282,13.51882838,24,red,37,2333,1501,spikes
52.30798709,13.41720758,7,red,31,1514,1502,spikes
46.51965749,11.8698036,18,blue,40,2083,1502,spikes
47.08473739,12.15021165,20,red,4,1489,1504,spikes
50.8746701,14.76491403,4,red,3,848,1505,spikes
48.67853341,12.95018794,38,green,14,2403,1505,without
50.58132278,13.17073962,8,blue,8,1083,1509,without
53.34202318,16.17149267,1,green,39,1419,1510,without
56.66389939,14.61730984,12,red,40,1860,1511,spikes
41.97862278,10.55684742,2,red,32,1297,1512,spikes
41.53047891,11.71685322,23,blue,17,1878,1513,without
47.43367697,12.75595571,10,red,20,1404,1514,spikes
40.54201826,15.65725399,4,red,15,1029,1517,spikes
43.91291694,11.84793733,30,red,33,2450,1521,without
47.21249722,11.94486605,40,green,14,2470,1521,without
48.43047441,13.31196014,53,red,23,3200,1521,spikes
45.49389858,11.43891798,19,red,13,1614,1526,spikes
59.73637485,16.41641334,8,red,9,1099,1527,spikes
49.1723317,13.34481589,6,red,38,1604,1528,spikes
53.82689876,13.64749888,8,green,11,1132,1529,without
68.76886731,17.98829686,3,red,5,848,1531,spikes
49.87538627,12.92247959,9,blue,19,1345,1531,without
59.60339732,15.70173527,14,blue,36,1914,1531,without
44.23454949,11.2312292,8,green,3,984,1535,without
50.1528736,13.41474677,2,red,36,1442,1535,spikes
57.17932678,16.49176259,62,red,27,3608,1535,spikes
58.15678903,14.78247403,28,red,14,1992,1538,spikes
43.98928293,12.50642195,1,blue,24,1137,1539,without
39.61061611,10.19526469,2,red,29,1261,1542,spikes
53.89360062,14.22616215,40,red,23,2652,1546,spikes
48.92864494,12.88987014,21,green,3,1529,1548,without
48.67415823,13.67101333,5,blue,14,1093,1549,spikes
46.36084714,12.49080015,14,red,17,1474,1549,spikes
43.22088493,13.51140648,25,blue,30,2210,1552,spikes
42.25034622,10.76872662,9,green,1,971,1553,without
53.60976864,14.95869963,1,red,36,1352,1553,spikes
51.15781183,12.90487015,14,green,25,1620,1553,without
57.5745636,14.86370434,18,red,16,1658,1559,spikes
38.17863108,9.987570643,13,red,4,1205,1561,spikes
46.09851157,11.63414291,41,red,17,2593,1561,without
51.12829453,12.88740659,20,red,16,1706,1564,spikes
35.5480184,9.506478288,5,green,14,1087,1565,without
47.40195241,16.18428671,2,blue,7,815,1566,spikes
54.03890295,15.33278685,14,red,17,1495,1574,spikes
56.5937202,16.92908433,8,blue,32,1531,1576,without
60.4961397,15.2301026,17,green,18,1647,1577,without
41.78782386,10.59537551,4,green,20,1160,1578,without
54.60128766,15.25179769,24,green,17,1934,1582,without
58.31535072,16.01139933,5,red,31,1441,1583,spikes
48.98388202,15.72398037,13,red,22,1585,1583,spikes
45.58835342,11.64217203,36,green,39,2832,1583,without
51.68507311,15.26930301,2,red,19,1078,1584,spikes
52.67038947,13.71337857,2,red,23,1151,1584,spikes
47.41008444,12.92684999,2,red,3,737,1587,spikes
46.2137371,11.80819412,5,red,28,1377,1589,spikes
49.14198727,14.95066728,1,green,4,716,1591,without
43.26943107,10.95477574,5,green,17,1152,1592,without
48.23217563,12.79477159,2,red,11,922,1596,spikes
44.86336659,11.51299338,3,green,18,1095,1596,without
54.3546258,13.95681971,2,black,20,1104,1599,without
43.09295787,11.84371996,10,blue,6,1133,1599,without
51.71173673,14.96922947,9,red,40,1743,1599,without
43.48207045,10.87668032,34,red,2,1984,1600,spikes
44.47025643,12.41745609,1,red,27,1211,1604,spikes
61.38732095,17.56027681,6,red,28,1397,1610,spikes
46.14246286,12.17518925,0,red,39,1340,1612,spikes
53.58506419,13.54763558,8,red,37,1678,1613,spikes
44.31523331,12.56274487,1,red,29,1228,1614,spikes
51.16244052,13.0914966,1,blue,17,1003,1616,spikes
50.24783703,13.27023234,1,red,37,1390,1620,spikes
33.41579144,9.088213428,5,blue,3,855,1621,spikes
52.16284109,13.90174541,10,red,24,1477,1621,without
58.18038871,16.49378591,1,green,18,1035,1626,without
41.52634902,10.38961238,15,red,38,1950,1626,spikes
46.7782044,12.08527444,5,red,0,790,1628,spikes
40.49862102,10.20186689,2,red,7,820,1635,spikes
52.59288216,15.01519706,13,red,15,1438,1635,without
57.32529912,15.24491863,3,blue,35,1411,1636,without
45.59171618,11.49690853,30,blue,1,1808,1636,without
46.47879865,11.8537969,9,red,20,1345,1640,spikes
42.59797873,10.886615,14,red,38,1884,1640,spikes
48.90389039,12.95050976,10,blue,19,1346,1642,spikes
49.3650648,14.55362725,11,red,18,1421,1644,spikes
48.29176753,13.27427105,5,green,33,1434,1645,without
60.0579827,15.62858476,30,red,38,2551,1645,spikes
51.58864879,14.39596951,13,red,4,1203,1646,spikes
54.54069459,14.33804296,24,green,19,1955,1646,without
46.88548069,13.46392913,12,black,6,1205,1652,spikes
53.98348894,14.98387703,5,green,33,1445,1655,without
51.83634999,14.18117939,2,green,7,823,1656,without
57.43425588,15.08045301,10,red,23,1436,1661,spikes
51.98810352,13.84445307,2,blue,13,972,1663,spikes
53.93485559,13.51526666,2,green,5,790,1664,without
56.62582606,14.63285921,2,red,13,921,1664,spikes
57.6087626,16.09862701,6,green,39,1591,1664,without
48.84131504,13.32280784,2,blue,19,1035,1665,spikes
33.07747405,10.40741979,28,red,8,1886,1666,without
46.01165364,12.3378679,4,green,35,1475,1667,without
76.04207937,19.69964839,9,red,31,1577,1667,spikes
49.66624719,14.44371079,6,blue,6,956,1673,without
54.75686967,13.74411995,25,red,9,1793,1678,spikes
54.49341032,15.2634758,20,red,12,1620,1683,spikes
53.09265207,15.84988798,3,red,13,986,1687,without
65.04969664,17.22516631,40,green,11,2396,1687,without
38.67365261,13.40437275,5,blue,3,884,1688,spikes
55.87597368,16.52762372,14,blue,30,1805,1688,without
57.06085567,15.28487481,12,red,38,1854,1688,spikes
51.72593113,12.94489295,7,red,6,995,1694,spikes
55.60664537,14.19977909,14,blue,8,1307,1706,without
54.43127929,14.24044254,2,green,1,676,1707,without
59.49851989,17.35584436,4,red,33,1375,1713,without
38.18072218,10.73228235,17,red,10,1450,1714,spikes
50.09910266,12.89430533,46,blue,7,2568,1714,without
46.32754301,11.96602482,9,blue,39,1728,1718,spikes
55.30412984,15.48245064,9,green,15,1255,1719,without
47.1301922,12.06777799,5,blue,12,1071,1720,without
43.69284007,11.21231274,7,blue,38,1641,1721,without
46.15292393,11.59017198,1,blue,31,1260,1723,spikes
47.24343404,11.85782275,1,blue,8,804,1725,spikes
42.88345747,11.25685273,1,blue,15,961,1727,spikes
43.06175052,11.50008101,31,red,18,2174,1727,spikes
51.47185454,12.95192133,9,red,1,995,1728,spikes
57.94455174,14.49261956,9,green,12,1187,1728,without
57.97339225,16.4005151,0,green,12,849,1729,without
49.21113878,12.4257187,4,red,6,873,1729,spikes
35.03485968,9.691665599,19,red,28,1951,1733,without
38.54938364,10.01488464,2,blue,1,715,1735,spikes
50.74010908,12.88983405,6,red,39,1601,1739,without
47.30664188,12.3252565,4,blue,37,1523,1742,without
53.0790887,13.74800773,30,green,16,2100,1742,without
46.99167211,13.26927714,1,red,0,683,1745,spikes
40.58693071,10.61357212,7,green,27,1416,1746,without
47.88796777,12.31958188,17,red,27,1856,1747,without
48.97270943,13.2042402,18,red,14,1620,1749,spikes
39.3777584,10.54694829,22,blue,11,1710,1749,spikes
55.94822327,14.2017129,1,green,9,826,1753,without
44.31362865,13.30761859,11,red,19,1446,1757,spikes
55.25712999,15.08191824,2,red,13,976,1760,without
44.64628458,12.40255753,5,blue,32,1420,1760,without
52.2016305,13.16125476,20,red,10,1608,1760,without
55.57741942,14.09922167,3,red,8,887,1764,spikes
50.11492432,12.54941094,1,red,40,1468,1765,spikes
56.26862535,15.17172053,21,green,21,1832,1765,without
51.51329539,14.17683305,1,red,15,930,1766,without
52.89718977,13.79323492,10,red,10,1178,1768,spikes
51.40305442,13.11661021,1,blue,9,815,1774,spikes
65.37698423,17.1795899,6,red,24,1322,1780,spikes
44.65993413,11.27876468,5,red,39,1564,1780,spikes
48.83559552,12.3292794,20,blue,11,1614,1783,without
39.50281239,10.15512958,29,red,4,1851,1784,spikes
40.99863599,10.41048413,1,green,23,1112,1788,without
66.13301985,16.7868349,0,red,30,1181,1788,spikes
45.13296681,13.26307176,6,red,35,1554,1789,without
47.28798779,12.06507697,11,red,33,1690,1791,spikes
44.72288723,11.90941432,3,blue,5,833,1795,without
56.45376166,14.24895707,29,red,25,2261,1796,spikes
48.54782378,12.53483963,7,red,12,1118,1797,spikes
59.4387323,15.12986924,11,red,17,1397,1797,without
48.44766261,12.62050262,11,blue,19,1428,1797,spikes
41.89895106,10.701212,1,green,39,1441,1797,without
37.57175461,9.618009203,4,red,21,1221,1800,spikes
